L 576.7113, 1445.6083, -38.9412,  538.7636, 1443.6711, -38.8271,  125, 25, 0
L 538.7636, 1443.6711, -38.8271,  538.7636, 1443.6711, -38.8271,  125, 25, 0
L 538.7636, 1443.6711, -38.8271,  489.6096, 1453.1206, -38.7779,  125, 25, 0
L 489.6096, 1453.1206, -38.7779,  470.9769, 1450.5255, -38.9724,  125, 25, 0
L 470.9769, 1450.5255, -38.9724,  438.6827, 1454.2080, -38.9378,  125, 25, 0
L 438.6827, 1454.2080, -38.9378,  423.2860, 1458.8284, -39.1268,  125, 25, 0
L 423.2860, 1458.8284, -39.1268,  410.7493, 1453.2672, -38.7227,  125, 25, 0
L 410.7493, 1453.2672, -38.7227,  352.6564, 1450.5941, -38.9718,  125, 25, 0
L 352.6564, 1450.5941, -38.9718,  310.5002, 1455.1582, -38.9746,  125, 25, 0
L 310.5002, 1455.1582, -38.9746,  294.7024, 1453.7893, -38.6234,  125, 25, 0
L 294.7024, 1453.7893, -38.6234,  266.4982, 1448.5297, -38.6745,  125, 25, 0
L 266.4982, 1448.5297, -38.6745,  232.3837, 1438.6346, -38.7749,  125, 25, 0
L 232.3837, 1438.6346, -38.7749,  225.9490, 1421.9230, -38.6518,  125, 25, 0
L 225.9490, 1421.9230, -38.6518,  198.1127, 1368.1493, -38.8320,  125, 25, 0
L 198.1127, 1368.1493, -38.8320,  179.3154, 1269.6060, -39.2856,  125, 25, 0
L 179.3154, 1269.6060, -39.2856,  185.5314, 1210.7350, -38.4983,  125, 25, 0
L 185.5314, 1210.7350, -38.4983,  192.5985, 1183.2443, -38.2807,  125, 25, 0
L 192.5985, 1183.2443, -38.2807,  201.4798, 1172.4365, -39.3280,  125, 25, 0
L 201.4798, 1172.4365, -39.3280,  219.2539, 1159.2629, -39.6880,  125, 25, 0
L 219.2539, 1159.2629, -39.6880,  229.9690, 1154.5851, -38.6212,  125, 25, 0
L 229.9690, 1154.5851, -38.6212,  282.6430, 1144.6796, -38.4977,  125, 25, 0
L 282.6430, 1144.6796, -38.4977,  350.5389, 1148.9100, -38.8224,  125, 25, 0
L 350.5389, 1148.9100, -38.8224,  390.6450, 1143.6338, -39.6470,  125, 25, 0
L 390.6450, 1143.6338, -39.6470,  421.4460, 1149.3187, -38.9985,  125, 25, 0
L 421.4460, 1149.3187, -38.9985,  458.8109, 1152.1393, -38.3939,  125, 25, 0
L 458.8109, 1152.1393, -38.3939,  484.6573, 1149.4797, -38.9853,  125, 25, 0
L 484.6573, 1149.4797, -38.9853,  508.7726, 1152.3719, -39.2205,  125, 25, 0
L 508.7726, 1152.3719, -39.2205,  527.9745, 1142.9912, -39.3245,  125, 25, 0
L 527.9745, 1142.9912, -39.3245,  576.7619, 1137.8029, -39.6250,  125, 25, 0
L 576.7619, 1137.8029, -39.6250,  633.3708, 1123.7299, -38.9587,  125, 25, 0
L 633.3708, 1123.7299, -38.9587,  670.8304, 1110.5559, -38.7563,  125, 25, 0
L 670.8304, 1110.5559, -38.7563,  688.4985, 1098.4248, -38.6856,  125, 25, 0
L 688.4985, 1098.4248, -38.6856,  714.9960, 1102.3964, -39.7670,  125, 25, 0
L 714.9960, 1102.3964, -39.7670,  746.6014, 1093.4436, -38.8372,  125, 25, 0
L 746.6014, 1093.4436, -38.8372,  760.8699, 1099.5370, -38.9472,  125, 25, 0
L 760.8699, 1099.5370, -38.9472,  778.8858, 1103.3285, -38.7543,  125, 25, 0
L 778.8858, 1103.3285, -38.7543,  796.5883, 1098.9628, -39.2006,  125, 25, 0
L 796.5883, 1098.9628, -39.2006,  829.4901, 1104.3094, -38.8179,  125, 25, 0
L 829.4901, 1104.3094, -38.8179,  841.2410, 1104.1790, -39.2794,  125, 25, 0
L 841.2410, 1104.1790, -39.2794,  896.4008, 1129.4283, -39.1595,  125, 25, 0
L -166.2987, 1110.7150, -37.1711,  -199.6090, 1085.3822, -37.8179,  125, 25, 0
L -199.6090, 1085.3822, -37.8179,  -224.8545, 1072.3586, -37.9983,  125, 25, 0
L -224.8545, 1072.3586, -37.9983,  -230.8392, 1055.1814, -37.8836,  125, 25, 0
L -230.8392, 1055.1814, -37.8836,  -236.3340, 1046.2562, -37.8228,  125, 25, 0
L -236.3340, 1046.2562, -37.8228,  -233.6197, 978.8740, -38.8260,  125, 25, 0
L -233.6197, 978.8740, -38.8260,  -235.8218, 971.9303, -38.2479,  125, 25, 0
L -235.8218, 971.9303, -38.2479,  -226.4949, 924.9433, -38.7914,  125, 25, 0
L -226.4949, 924.9433, -38.7914,  -220.7349, 914.7744, -38.9660,  125, 25, 0
L -220.7349, 914.7744, -38.9660,  -221.9210, 898.7024, -38.7697,  125, 25, 0
L -221.9210, 898.7024, -38.7697,  -199.8365, 888.9564, -38.8194,  125, 25, 0
L -199.8365, 888.9564, -38.8194,  -177.1171, 889.7436, -38.5741,  125, 25, 0
L -177.1171, 889.7436, -38.5741,  -170.5535, 898.5890, -39.2300,  125, 25, 0
L -170.5535, 898.5890, -39.2300,  -165.3041, 909.1480, -39.2400,  125, 25, 0
L -165.3041, 909.1480, -39.2400,  -158.4812, 911.2663, -39.2490,  125, 25, 0
L -158.4812, 911.2663, -39.2490,  -129.5249, 909.4851, -38.4656,  125, 25, 0
L -129.5249, 909.4851, -38.4656,  -73.3990, 918.7156, -38.7950,  125, 25, 0
L -73.3990, 918.7156, -38.7950,  -30.7239, 924.9140, -38.8003,  125, 25, 0
L -30.7239, 924.9140, -38.8003,  -13.2492, 928.4586, -38.9596,  125, 25, 0
L -13.2492, 928.4586, -38.9596,  22.7246, 928.8932, -38.6512,  125, 25, 0
L 22.7246, 928.8932, -38.6512,  193.7317, 840.7083, -38.8275,  125, 25, 0
L 193.7317, 840.7083, -38.8275,  231.5990, 843.1648, -38.7306,  125, 25, 0
L 231.5990, 843.1648, -38.7306,  259.2651, 843.1740, -38.7347,  125, 25, 0
L 259.2651, 843.1740, -38.7347,  267.1386, 848.5743, -38.8539,  125, 25, 0
L 267.1386, 848.5743, -38.8539,  281.4868, 851.2446, -38.5859,  125, 25, 0
L 281.4868, 851.2446, -38.5859,  291.5190, 849.6280, -38.3115,  125, 25, 0
L 291.5190, 849.6280, -38.3115,  317.3546, 855.4257, -38.9924,  125, 25, 0
L 317.3546, 855.4257, -38.9924,  345.6057, 854.2782, -38.8751,  125, 25, 0
L 345.6057, 854.2782, -38.8751,  361.1098, 848.2372, -38.8819,  125, 25, 0
L 361.1098, 848.2372, -38.8819,  368.6019, 841.7716, -38.6298,  125, 25, 0
L 368.6019, 841.7716, -38.6298,  387.2271, 814.5723, -38.8121,  125, 25, 0
L 387.2271, 814.5723, -38.8121,  398.1098, 785.6731, -39.7620,  125, 25, 0
L 398.1098, 785.6731, -39.7620,  423.9556, 729.8759, -39.2939,  125, 25, 0
L 423.9556, 729.8759, -39.2939,  425.6612, 710.7178, -38.9667,  125, 25, 0
L 425.6612, 710.7178, -38.9667,  431.4121, 700.2644, -39.7990,  125, 25, 0
L 431.4121, 700.2644, -39.7990,  448.3808, 651.3925, -38.7774,  125, 25, 0
L 448.3808, 651.3925, -38.7774,  452.4554, 633.2336, -38.8534,  125, 25, 0
L 452.4554, 633.2336, -38.8534,  465.2515, 608.5606, -38.6768,  125, 25, 0
L 465.2515, 608.5606, -38.6768,  469.6664, 586.5840, -39.2640,  125, 25, 0
L 469.6664, 586.5840, -39.2640,  467.2255, 488.3457, -39.2640,  125, 25, 0
L 467.2255, 488.3457, -39.2640,  454.2228, 445.6800, -39.2498,  125, 25, 0
L 454.2228, 445.6800, -39.2498,  450.8179, 395.8698, -39.1204,  125, 25, 0
L 450.8179, 395.8698, -39.1204,  448.2083, 378.8303, -38.5677,  125, 25, 0
L 448.2083, 378.8303, -38.5677,  439.2259, 330.2919, -38.8720,  125, 25, 0
L 439.2259, 330.2919, -38.8720,  440.2031, 309.9012, -37.4549,  125, 25, 0
L 440.2031, 309.9012, -37.4549,  430.8969, 267.7490, -38.6488,  125, 25, 0
L 430.8969, 267.7490, -38.6488,  425.2110, 258.5212, -38.2460,  125, 25, 0
L 425.2110, 258.5212, -38.2460,  410.1750, 198.8491, -38.9709,  125, 25, 0
L 410.1750, 198.8491, -38.9709,  401.1249, 171.7683, -37.9686,  125, 25, 0
L 401.1249, 171.7683, -37.9686,  403.7808, 130.8503, -38.6075,  125, 25, 0
L 403.7808, 130.8503, -38.6075,  405.2461, 35.3785, -39.6567,  125, 25, 0
L 405.2461, 35.3785, -39.6567,  399.8730, -3.3761, -39.9587,  125, 25, 0
L 399.8730, -3.3761, -39.9587,  387.5445, -21.6021, -38.3269,  125, 25, 0
L 387.5445, -21.6021, -38.3269,  367.1105, -79.5660, -39.2663,  125, 25, 0
L 367.1105, -79.5660, -39.2663,  347.4637, -109.8478, -37.5208,  125, 25, 0
L 347.4637, -109.8478, -37.5208,  339.9651, -143.9348, -38.9874,  125, 25, 0
L 339.9651, -143.9348, -38.9874,  290.3369, -184.5020, -37.9102,  125, 25, 0
L 290.3369, -184.5020, -37.9102,  263.3050, -239.2300, -38.9354,  125, 25, 0
L 263.3050, -239.2300, -38.9354,  253.1805, -268.4936, -38.5596,  125, 25, 0
L 253.1805, -268.4936, -38.5596,  237.6286, -302.4125, -38.9138,  125, 25, 0
L 237.6286, -302.4125, -38.9138,  239.4553, -341.2932, -39.7300,  125, 25, 0
L 239.4553, -341.2932, -39.7300,  247.7801, -380.9549, -38.7370,  125, 25, 0
L 247.7801, -380.9549, -38.7370,  271.8972, -445.9119, -39.2510,  125, 25, 0
L 271.8972, -445.9119, -39.2510,  269.4327, -466.2459, -38.2451,  125, 25, 0
L 269.4327, -466.2459, -38.2451,  263.2518, -493.6360, -38.5250,  125, 25, 0
L 263.2518, -493.6360, -38.5250,  241.2291, -508.2241, -39.3049,  125, 25, 0
L 241.2291, -508.2241, -39.3049,  225.8257, -504.3639, -38.3716,  125, 25, 0
L 225.8257, -504.3639, -38.3716,  159.4080, -467.9895, -38.6876,  125, 25, 0
L 159.4080, -467.9895, -38.6876,  116.4442, -442.8849, -40.8800,  125, 25, 0
L 116.4442, -442.8849, -40.8800,  68.1430, -429.8244, -38.4080,  125, 25, 0
L 68.1430, -429.8244, -38.4558,  45.9810, -439.6806, -38.6122,  125, 25, 0
L 45.9810, -439.6806, -38.6122,  40.8879, -447.5081, -38.7866,  125, 25, 0
L 40.8879, -447.5081, -38.7866,  34.1625, -453.9100, -39.7390,  125, 25, 0
L 34.1625, -453.9100, -39.7390,  2.5773, -476.8328, -38.8402,  125, 25, 0
L 2.5773, -476.8328, -38.8402,  -2.8490, -477.9393, -38.4722,  125, 25, 0
L -2.8490, -477.9393, -38.4722,  -18.6971, -488.6546, -38.4710,  125, 25, 0
L -18.6971, -488.6546, -38.4710,  -27.7029, -494.5745, -39.3815,  125, 25, 0
L -27.7029, -494.5745, -39.3815,  -67.9572, -488.5720, -38.9545,  125, 25, 0
L -67.9572, -488.5720, -38.9545,  -75.4620, -485.6741, -38.7349,  125, 25, 0
L -75.4620, -485.6741, -38.7349,  -158.9336, -446.6693, -38.4478,  125, 25, 0
L -158.9336, -446.6693, -38.4478,  -187.2520, -438.8233, -39.8823,  125, 25, 0
L -187.2520, -438.8233, -39.8823,  -260.6100, -423.8870, -38.7590,  125, 25, 0
L -260.6100, -423.8870, -38.7590,  -338.7600, -393.4565, -37.5664,  125, 25, 0
L -338.7600, -393.4565, -37.5664,  -377.1861, -379.9141, -38.6743,  125, 25, 0
L -377.1861, -379.9141, -38.6743,  -385.8589, -376.4549, -39.3701,  125, 25, 0
L -385.8589, -376.4549, -39.3701,  -402.9023, -355.9279, -38.4919,  125, 25, 0
L -402.9023, -355.9279, -38.4919,  -428.6116, -330.7225, -38.7404,  125, 25, 0
L -428.6116, -330.7225, -38.7404,  -438.1795, -323.3374, -38.7614,  125, 25, 0
L -438.1795, -323.3374, -38.7614,  -460.6924, -294.4802, -38.2323,  125, 25, 0
L -460.6924, -294.4802, -38.2323,  -487.6315, -282.9840, -39.4164,  125, 25, 0
L -487.6315, -282.9840, -39.4164,  -526.4166, -239.4288, -38.7449,  125, 25, 0
L -526.4166, -239.4288, -38.7449,  -538.9261, -217.3372, -38.8783,  125, 25, 0
L -538.9261, -217.3372, -38.8783,  -562.7181, -197.1373, -38.9279,  125, 25, 0
L -562.7181, -197.1373, -38.9279,  -606.5956, -138.5221, -38.7881,  125, 25, 0
L -606.5956, -138.5221, -38.7881,  -611.2086, -110.6629, -38.4281,  125, 25, 0
L -611.2086, -110.6629, -38.4281,  -609.7038, -97.1217, -38.2916,  125, 25, 0
L -609.7038, -97.1217, -38.2916,  -616.4156, -22.4037, -38.7907,  125, 25, 0
L -616.4156, -22.4037, -38.7907,  -624.3615, -3.3610, -39.3995,  125, 25, 0
L -624.3615, -3.3610, -39.3995,  -623.9565, 32.5097, -38.5790,  125, 25, 0
L -623.9565, 32.5097, -38.5790,  -620.3111, 78.7563, -38.7601,  125, 25, 0
L -620.3111, 78.7563, -38.7601,  -631.7196, 208.4088, -38.9466,  125, 25, 0
L -631.7196, 208.4088, -38.9466,  -621.7028, 231.7664, -38.9817,  125, 25, 0
L -621.7028, 231.7664, -38.9817,  -618.3197, 262.8476, -38.9110,  125, 25, 0
L -618.3197, 262.8476, -38.9110,  -606.8547, 290.4911, -39.6159,  125, 25, 0
L -606.8547, 290.4911, -39.6159,  -592.1757, 328.1856, -39.5974,  125, 25, 0
L -592.1757, 328.1856, -39.5974,  -587.5193, 354.1130, -39.5364,  125, 25, 0
L -587.5193, 354.1130, -39.5364,  -571.5309, 381.9309, -38.4714,  125, 25, 0
L -571.5309, 381.9309, -38.4714,  -555.3040, 407.1374, -38.5315,  125, 25, 0
L -555.3040, 407.1374, -38.5315,  -554.9542, 416.5776, -38.8121,  125, 25, 0
L -554.9542, 416.5776, -38.8121,  -512.6552, 490.5937, -38.7543,  125, 25, 0
L -512.6552, 490.5937, -38.7543,  -494.1478, 532.5729, -38.8130,  125, 25, 0
L -494.1478, 532.5729, -38.8130,  -468.8235, 600.6867, -39.4365,  125, 25, 0
L -468.8235, 600.6867, -39.4365,  -449.4631, 656.8282, -39.2263,  125, 25, 0
L -449.4631, 656.8282, -39.2263,  -435.8867, 771.3972, -38.8710,  125, 25, 0
L -435.8867, 771.3972, -38.8710,  -425.5876, 788.9985, -39.2810,  125, 25, 0
L -425.5876, 788.9985, -39.2810,  -444.3190, 887.6394, -38.6796,  125, 25, 0
L -444.3190, 887.6394, -38.6796,  -456.6909, 904.8900, -38.9260,  125, 25, 0
L -456.6909, 904.8900, -38.9260,  -474.8870, 921.5970, -39.1004,  125, 25, 0
L -474.8870, 921.5970, -39.1004,  -494.3663, 964.1028, -38.2496,  125, 25, 0
L -494.3663, 964.1028, -38.2496,  -513.3617, 993.6170, -38.8596,  125, 25, 0
L -513.3617, 993.6170, -38.8596,  -512.6825, 998.5290, -39.6110,  125, 25, 0
L -512.6825, 998.5290, -39.6110,  -515.9673, 1016.1441, -39.1103,  125, 25, 0
L -515.9673, 1016.1441, -39.1103,  -532.5020, 1073.6687, -38.7907,  125, 25, 0
L -532.5020, 1073.6687, -38.7907,  -544.1259, 1100.8728, -39.5610,  125, 25, 0
L -544.1259, 1100.8728, -39.5610,  -553.6911, 1142.2173, -38.7025,  125, 25, 0
L -553.6911, 1142.2173, -38.7025,  -556.9380, 1146.8475, -39.2660,  125, 25, 0
L -556.9380, 1146.8475, -39.2660,  -562.4004, 1172.7844, -39.1165,  125, 25, 0
L -562.4004, 1172.7844, -39.1165,  -567.7550, 1257.4619, -39.1304,  125, 25, 0
L -567.7550, 1257.4619, -39.1304,  -565.8998, 1276.2445, -38.5534,  125, 25, 0
L -565.8998, 1276.2445, -38.5534,  -562.9056, 1286.9880, -38.3353,  125, 25, 0
L -562.9056, 1286.9880, -38.3353,  -554.4955, 1304.4392, -38.8023,  125, 25, 0
L -554.4955, 1304.4392, -38.8023,  -545.9954, 1342.2289, -39.3280,  125, 25, 0
L -545.9954, 1342.2289, -39.3280,  -528.9020, 1370.8501, -38.8691,  125, 25, 0
L -528.9020, 1370.8501, -38.8691,  -523.6484, 1384.8549, -38.5955,  125, 25, 0
L -523.6484, 1384.8549, -38.5955,  -513.9780, 1406.9573, -38.5630,  125, 25, 0
L -513.9780, 1406.9573, -38.5630,  -483.9365, 1421.2599, -38.4174,  125, 25, 0
L -483.9365, 1421.2599, -38.4174,  -482.1349, 1425.3199, -39.1820,  125, 25, 0
L -482.1349, 1425.3199, -39.1820,  -393.1220, 1442.3710, -39.6170,  125, 25, 0
L -393.1220, 1442.3710, -39.6170,  -311.3300, 1403.5216, -38.9382,  125, 25, 0
L -311.3300, 1403.5216, -38.9382,  -306.1197, 1402.3770, -38.9352,  125, 25, 0
L -306.1197, 1402.3770, -38.9352,  -261.1283, 1353.5992, -38.5489,  125, 25, 0
L -261.1283, 1353.5992, -38.5489,  -227.7051, 1247.4523, -38.4622,  125, 25, 0
L -227.7051, 1247.4523, -38.4622,  -178.6137, 1203.4580, -38.4560,  125, 25, 0
L -178.6137, 1203.4580, -38.4560,  -173.8368, 1195.9084, -38.7950,  125, 25, 0
L -173.8368, 1195.9084, -38.7950,  -172.5430, 1190.1438, -37.7021,  125, 25, 0
L -172.5430, 1190.1438, -37.7021,  -163.1392, 1159.9647, -39.2804,  125, 25, 0
L -163.1392, 1159.9647, -39.2804,  -159.5912, 1127.3943, -38.9731,  125, 25, 0
L -159.5912, 1127.3943, -38.9731,  -166.2987, 1110.7150, -38.6700,  125, 25, 0
L -294.5332, 1177.3275, 49.3670,  -294.5341, 1182.5927, 49.8057,  0, 0, 0
L -294.5341, 1182.5927, 49.7000,  -324.5341, 1182.5906, 54.9001,  0, 0, 0
L -324.5341, 1182.5907, 54.8995,  -324.5341, 1190.6591, 56.7546,  0, 0, 0
L -324.5341, 1190.6591, 56.7545,  -284.5326, 1190.6537, 47.8676,  0, 0, 0
L -284.5326, 1190.6537, 44.2665,  -284.5310, 1292.5917, 7.6844,  0, 0, 0
L -284.5310, 1292.5917, 10.5068,  -506.4674, 1292.5896, 5.9183,  0, 0, 0
L -506.4674, 1292.5896, 6.1985,  -506.4696, 1070.6576, -20.6588,  0, 0, 0
L -506.4696, 1070.6576, -16.2425,  -424.5305, 1070.6536, 19.9752,  0, 0, 0
L -424.5305, 1070.6536, 22.1737,  -424.5341, 1080.6591, 23.4173,  0, 0, 0
L -424.5341, 1080.6591, 23.4173,  -396.4662, 1080.6588, 29.5233,  0, 0, 0
L -396.4657, 1080.6591, 29.5241,  -396.4673, 1070.6569, 28.1275,  0, 0, 0
L -396.4673, 1070.6569, 27.4163,  -304.5328, 1070.6541, 2.2684,  0, 0, 0
L -304.5328, 1070.6541, 5.7881,  -304.5308, 1142.5917, 31.2803,  0, 0, 0
L -304.5308, 1142.5917, 35.4752,  -324.5319, 1142.5902, 36.6692,  0, 0, 0
L -324.5319, 1142.5902, 37.3537,  -324.5341, 1150.6592, 41.2072,  0, 0, 0
L -324.5344, 1150.6592, 41.2070,  -294.5325, 1150.6563, 36.3875,  0, 0, 0
L -294.5325, 1150.6563, 37.6400,  -294.5341, 1156.9091, 38.9144,  0, 0, 0
L -294.5341, 1156.9091, 38.9144,  -240.9345, 1156.8157, 23.8233,  0, 0, 0
L -240.9345, 1156.8157, 24.3037,  -240.9753, 1177.3025, 25.1730,  0, 0, 0
L -294.9504, 1177.3315, 49.3770,  -240.9753, 1177.3025, 34.8425,  0, 0, 0
L -242.9411, 1177.3035, 26.8144,  -242.9379, 1156.8190, 26.8144,  0, 0, 0
L -244.9413, 1177.3046, 28.8144,  -244.9380, 1156.8225, 28.8144,  0, 0, 0
L -246.9410, 1177.3058, 30.8144,  -246.9404, 1156.8260, 30.8144,  0, 0, 0
L -248.9406, 1177.3069, 32.8145,  -248.9375, 1156.8296, 32.8145,  0, 0, 0
L -250.9413, 1177.3079, 34.9709,  -250.9387, 1156.8330, 34.9707,  0, 0, 0
L -252.9421, 1177.3090, 36.9707,  -252.9385, 1156.8364, 36.9707,  0, 0, 0
L -254.9411, 1156.8398, 38.9707,  -254.9396, 1177.3101, 38.9707,  0, 0, 0
L -256.9823, 1177.3112, 40.9707,  -257.2330, 1156.8435, 40.9707,  0, 0, 0
L -258.9119, 1177.3123, 42.6270,  -258.9091, 1156.8469, 42.6270,  0, 0, 0
L -260.9107, 1156.8505, 44.5959,  -260.9069, 1177.3132, 44.5957,  0, 0, 0
L -262.9101, 1177.3143, 46.5957,  -262.9001, 1156.8539, 46.5957,  0, 0, 0
L -271.9723, 1156.8695, 48.5957,  -271.9678, 1177.3191, 48.5957,  0, 0, 0
L -273.9723, 1177.3203, 50.9082,  -273.9703, 1156.8730, 50.9082,  0, 0, 0
L -275.9735, 1156.8767, 52.9091,  -275.9696, 1177.3214, 52.9082,  0, 0, 0
L -277.9730, 1177.3224, 54.9082,  -277.9689, 1156.8801, 54.9082,  0, 0, 0
L -280.4730, 1156.8838, 56.9087,  -280.4890, 1177.3235, 56.9082,  0, 0, 0
L -281.9433, 1177.3245, 58.5645,  -281.9400, 1156.8870, 58.5645,  0, 0, 0
L -283.9418, 1156.8904, 60.5341,  -283.9388, 1177.3257, 60.5332,  0, 0, 0
L -285.9415, 1177.3268, 62.5332,  -285.9395, 1156.8940, 62.5332,  0, 0, 0
L -294.8777, 1156.9094, 64.5331,  -294.9504, 1177.3315, 64.5331,  0, 0, 0
L -338.5622, 1173.6925, 65.7831,  -338.5647, 1184.4340, 65.7831,  0, 0, 0
L -338.5647, 1184.4340, 65.7831,  -345.2900, 1184.4342, 65.7831,  0, 0, 0
L -345.2900, 1184.4346, 65.7831,  -345.2900, 1199.8777, 65.7831,  0, 0, 0
L -345.3100, 1199.8778, 65.7831,  -294.9501, 1199.8748, 65.7831,  0, 0, 0
L -294.9501, 1199.8748, 65.7831,  -295.2940, 1281.5385, 65.7831,  0, 0, 0
L -295.2940, 1281.5385, 65.7831,  -398.7792, 1281.5934, 65.7831,  0, 0, 0
L -398.7792, 1281.5934, 65.7831,  -398.7789, 1278.3716, 65.7831,  0, 0, 0
L -398.7789, 1278.3716, 65.7831,  -421.3156, 1278.3715, 65.7841,  0, 0, 0
L -421.3156, 1278.3715, 65.7841,  -421.2991, 1286.3948, 65.7831,  0, 0, 0
L -421.2991, 1286.3948, 65.7850,  -502.4350, 1286.3927, 65.8191,  0, 0, 0
L -502.4350, 1286.3927, 65.8036,  -502.4379, 1204.5859, 65.7963,  0, 0, 0
L -502.4379, 1204.5859, 66.3319,  -488.5912, 1204.5569, 66.2292,  0, 0, 0
L -488.5917, 1204.5226, 65.9060,  -488.5912, 1132.2820, 65.7831,  0, 0, 0
L -488.5910, 1132.2820, 65.7831,  -495.7201, 1132.3080, 65.7831,  0, 0, 0
L -495.7201, 1132.3080, 65.7831,  -495.7201, 1081.3739, 65.7831,  0, 0, 0
L -495.7201, 1081.3739, 65.7831,  -436.9651, 1081.3741, 65.7831,  0, 0, 0
