L -1268.9657, 243.0342, -83.8417,  -1270.9656, 243.0324, -83.8417,  0, 0, 0
L -1285.0339, 244.0325, -83.8417,  -1270.9652, 244.0413, -83.8417,  127, 64, 0
L -1270.9656, 243.0324, -83.8417,  -1270.9663, 248.9665, -83.8417,  0, 0, 0
L -1270.9663, 248.9665, -83.8417,  -1184.9656, 248.9660, -83.8417,  0, 0, 0
L -1184.9656, 248.9660, -83.8417,  -1184.9656, 307.0343, -83.8417,  0, 0, 0
L -1184.9656, 307.0343, -83.8417,  -1307.0339, 307.0329, -83.8417,  0, 0, 0
L -1307.0339, 307.0329, -83.8417,  -1307.0334, 285.0334, -83.8417,  0, 0, 0
L -1307.0334, 285.0334, -83.8417,  -1312.9674, 285.0321, -83.8417,  0, 0, 0
L -1312.9674, 285.0321, -83.8417,  -1312.9656, 287.0342, -83.8417,  0, 0, 0
L -1312.9656, 287.0342, -83.8417,  -1351.0341, 287.0341, -83.8417,  0, 0, 0
L -1351.0341, 287.0341, -83.8417,  -1351.0341, 164.9658, -76.8407,  0, 0, 0
L -1351.0341, 164.9658, -76.8407,  -1349.0338, 164.9677, -76.8417,  0, 0, 0
L -1349.0338, 164.9677, -76.8417,  -1349.0332, 159.0333, -76.8417,  0, 0, 0
L -1349.0332, 159.0333, -76.8417,  -1371.0317, 159.0320, -76.8407,  0, 0, 0
L -1371.0317, 159.0320, -76.8407,  -1371.0315, 63.0353, -76.8417,  0, 0, 0
L -1371.0315, 63.0353, -76.8417,  -1376.9661, 63.0279, -76.8407,  0, 0, 0
L -1372.0409, 48.9656, -76.8416,  -1372.0160, 63.0345, -76.8417,  127, 64, 0
L -1376.9661, 63.0279, -76.6975,  -1376.9656, 65.0342, -76.6974,  0, 0, 0
L -1376.9656, 65.0342, -76.6974,  -1444.9667, 65.0328, -67.0649,  0, 0, 0
L -1444.9667, 65.0328, -66.8417,  -1444.9661, 383.0342, -66.8417,  0, 0, 0
L -1444.9661, 383.0342, -66.8417,  -1446.9659, 383.0320, -66.8417,  0, 0, 0
L -1446.9659, 383.0320, -66.8417,  -1446.9655, 388.9675, -66.8417,  0, 0, 0
L -1446.9655, 388.9675, -66.8417,  -1360.9657, 388.9655, -66.8417,  0, 0, 0
L -1360.9657, 388.9655, -66.8417,  -1360.9656, 511.0344, -66.8417,  0, 0, 0
L -1360.9656, 511.0344, -66.8417,  -1583.0338, 511.0293, -66.8407,  0, 0, 0
L -1583.0338, 511.0293, -66.8417,  -1583.0339, 388.9659, -66.8417,  0, 0, 0
L -1583.0339, 388.9659, -66.8417,  -1461.0333, 388.9690, -66.8417,  0, 0, 0
L -1822.9667, -176.9672, -66.8417,  -1822.9657, -32.9660, -66.8417,  0, 0, 0
L -1822.9657, -32.9660, -66.8417,  -1842.2434, -32.9674, -66.7854,  0, 0, 0
L -1842.2434, -32.9674, -66.7854,  -1883.0339, -32.9662, -58.0441,  0, 0, 0
L -1883.0339, -32.9662, -58.0441,  -1883.0293, -34.9667, -58.0445,  0, 0, 0
L -1883.0293, -34.9667, -57.8417,  -1889.3015, -34.9660, -57.8417,  0, 0, 0
L -1883.0323, -13.0367, -57.8417,  -1888.9650, -13.0327, -57.8417,  0, 0, 0
L -1883.0323, -13.0367, -58.0429,  -1883.0342, -15.0345, -58.0440,  0, 0, 0
L -1883.0342, -15.0345, -58.0440,  -1842.0824, -15.0335, -66.7999,  0, 0, 0
L -1842.0824, -15.0335, -66.7999,  -1822.9653, -15.0342, -66.8417,  0, 0, 0
L -1822.9653, -15.0342, -66.8417,  -1822.9734, 142.9660, -66.8417,  0, 0, 0
L -1822.9734, 142.9660, -66.8417,  -1801.0337, 142.9676, -66.8417,  0, 0, 0
L -1801.0337, 142.9676, -66.8417,  -1801.0341, 62.9680, -66.8417,  0, 0, 0
L -1801.0341, 62.9680, -66.8417,  -1715.0323, 62.9678, -66.8417,  0, 0, 0
L -1715.0323, 62.9678, -66.8417,  -1715.0341, 2.9656, -66.8417,  0, 0, 0
L -1715.0341, 2.9656, -66.8417,  -1616.9655, 2.9657, -66.8417,  0, 0, 0
L -1616.9655, 2.9657, -66.8417,  -1616.9679, 304.9662, -66.8417,  0, 0, 0
L -1616.9679, 304.9662, -66.8417,  -1596.9656, 304.9667, -66.8417,  0, 0, 0
L -1596.9656, 304.9667, -66.8417,  -1596.9429, 306.9650, -66.8417,  0, 0, 0
L -1596.9429, 306.9650, -66.8417,  -1591.0334, 306.9670, -66.8417,  0, 0, 0
L -1591.0334, 306.9670, -66.8417,  -1591.0229, 164.9656, -66.8417,  0, 0, 0
L -1554.4445, 280.5483, -66.8417,  -1591.0315, 280.5168, -66.8417,  240, 240, 240
L -1545.5077, 280.4185, -66.8417,  -1506.0881, 280.4178, -66.8417,  240, 240, 240
L -1506.0928, 277.8534, -66.8417,  -1506.0881, 280.4178, -66.8417,  240, 240, 240
L -1468.9661, 240.9664, -66.8417,  -1468.9664, 164.9681, -66.8417,  0, 0, 0
L -1468.9664, 164.9681, -66.8417,  -1591.0229, 164.9656, -66.8417,  0, 0, 0
L -1504.0182, 240.3101, -66.8417,  -1468.9662, 240.2814, -66.8417,  240, 240, 240
L -1468.9661, 240.9664, -66.8417,  -1463.0339, 240.9651, -66.8417,  0, 0, 0
L -1505.9200, 235.8800, -66.8418,  -1469.3887, 235.8480, -66.8417,  240, 240, 240
L -1505.9200, 235.8800, -66.8417,  -1505.9222, 238.4389, -66.8417,  240, 240, 240
L -1505.9222, 238.4389, -66.8417,  -1508.4485, 238.4369, -66.8417,  240, 240, 240
L -1508.4485, 238.4369, -66.8417,  -1508.4818, 276.0637, -66.8417,  240, 240, 240
L -1508.4818, 276.0637, -66.8417,  -1545.5072, 275.9825, -66.8417,  240, 240, 240
L -1545.5072, 275.9825, -66.8417,  -1545.5077, 280.4185, -66.8417,  240, 240, 240
L -1554.4445, 280.5483, -66.8417,  -1554.4510, 276.1129, -66.8417,  240, 240, 240
L -1554.4510, 276.1129, -66.8417,  -1591.0339, 276.1680, -66.8417,  240, 240, 240
L -1504.0173, 277.8532, -66.8417,  -1504.0182, 240.3098, -66.8417,  240, 240, 240
L -1506.0928, 277.8534, -66.8417,  -1504.0173, 277.8532, -66.8417,  240, 240, 240
L -1468.9677, 255.0329, -66.8417,  -1468.9656, 335.0342, -66.8417,  0, 0, 0
L -1468.9656, 335.0342, -66.8417,  -1591.0342, 335.0339, -66.8417,  0, 0, 0
L -1591.0342, 335.0339, -66.8417,  -1591.0327, 321.0348, -66.8417,  0, 0, 0
L -1591.0327, 321.0348, -66.8417,  -1596.9673, 321.0334, -66.8417,  0, 0, 0
L -1596.9673, 321.0334, -66.8417,  -1596.9657, 323.0343, -66.8417,  0, 0, 0
L -1596.9657, 323.0343, -66.8417,  -1635.0339, 323.0345, -66.8417,  0, 0, 0
L -1635.0339, 323.0345, -66.8417,  -1635.0302, 21.0319, -66.8417,  0, 0, 0
L -1635.0302, 21.0319, -66.8417,  -1696.9666, 21.0310, -66.8417,  0, 0, 0
L -1696.9666, 21.0310, -66.8417,  -1696.9657, 81.0344, -66.8417,  0, 0, 0
L -1696.9657, 81.0344, -66.8417,  -1728.9661, 81.0323, -66.8417,  0, 0, 0
L -1728.9661, 81.0323, -66.8417,  -1728.9646, 86.9661, -66.8417,  0, 0, 0
L -1728.9646, 86.9661, -66.8417,  -1691.0337, 86.9664, -66.8417,  0, 0, 0
L -1691.0337, 86.9664, -66.8417,  -1691.0341, 26.9659, -66.8417,  0, 0, 0
L -1691.0341, 26.9659, -66.8417,  -1640.9656, 26.9656, -66.8417,  0, 0, 0
L -1640.9656, 26.9656, -66.8417,  -1640.9653, 187.0343, -66.8417,  0, 0, 0
L -1640.9653, 187.0343, -66.8417,  -1777.0322, 186.9648, -66.8417,  0, 0, 0
L -1777.0322, 186.9648, -66.8417,  -1777.0343, 86.9660, -66.8417,  0, 0, 0
L -1777.0343, 86.9660, -66.8417,  -1743.0325, 86.9662, -66.8417,  0, 0, 0
L -1729.4523, 73.7960, -66.8417,  -1732.0903, 70.8851, -66.8417,  127, 64, 0
L -1732.0903, 70.8851, -66.8417,  -1745.5409, 83.0298, -66.8417,  127, 64, 0
L -1743.3279, 81.0317, -66.8417,  -1782.9677, 81.0307, -66.8417,  0, 0, 0
L -1782.9677, 81.0307, -66.8417,  -1782.9656, 161.0342, -66.8417,  0, 0, 0
L -1782.9656, 161.0342, -66.8417,  -1804.9673, 161.0294, -66.8417,  0, 0, 0
L -1804.9673, 161.0294, -66.8417,  -1804.9641, 166.9669, -66.8417,  0, 0, 0
L -1804.9641, 166.9669, -66.9373,  -1802.9657, 166.9658, -66.9372,  0, 0, 0
L -1802.9657, 166.9658, -66.9372,  -1802.9690, 226.9657, -72.6966,  0, 0, 0
L -1802.9690, 226.9657, -73.2276,  -1782.9657, 226.9657, -77.5941,  0, 0, 0
L -1782.9657, 226.9657, -77.5941,  -1782.9681, 228.9663, -77.5939,  0, 0, 0
L -1782.9681, 228.9663, -77.8417,  -1777.0331, 228.9653, -77.8417,  0, 0, 0
L -1782.9680, 243.0329, -77.8417,  -1777.0334, 243.0322, -77.8417,  0, 0, 0
L -1777.0331, 228.9653, -77.8417,  -1777.0342, 192.9657, -77.8417,  0, 0, 0
L -1777.0342, 192.9657, -77.8417,  -1696.9657, 192.9654, -77.8417,  0, 0, 0
L -1696.9657, 192.9654, -77.8417,  -1696.9653, 303.0342, -77.8417,  0, 0, 0
L -1696.9653, 303.0342, -77.8417,  -1777.0341, 303.0341, -77.8417,  0, 0, 0
L -1777.0341, 303.0341, -77.8417,  -1777.0334, 243.0322, -77.8417,  0, 0, 0
L -1782.9680, 243.0329, -77.5939,  -1782.9656, 245.0343, -77.5939,  0, 0, 0
L -1782.9656, 245.0343, -77.5939,  -1801.2374, 245.0326, -73.0266,  0, 0, 0
L -1801.2374, 245.0326, -73.0266,  -1821.0339, 245.0331, -72.8417,  0, 0, 0
L -1821.0339, 245.0331, -72.8417,  -1821.0342, 166.9656, -66.9373,  0, 0, 0
L -1821.0342, 166.9656, -66.9373,  -1819.0341, 166.9675, -66.9373,  0, 0, 0
L -1781.2178, 228.9657, -77.8417,  -1782.6492, 243.0328, -77.6671,  127, 64, 0
L -1778.6758, 243.0345, -77.8417,  -1777.2457, 228.9654, -77.8417,  127, 64, 0
L -1819.0341, 166.9675, -66.8417,  -1819.0330, 161.0331, -66.8417,  0, 0, 0
L -1819.0330, 161.0331, -66.8417,  -1841.0339, 161.0336, -66.8417,  0, 0, 0
L -1841.0339, 161.0336, -66.8417,  -1841.0317, 3.0342, -66.8417,  0, 0, 0
L -1804.9655, 162.1686, -66.8417,  -1819.0331, 162.1812, -66.8417,  127, 64, 0
L -1841.0317, 3.0342, -66.1842,  -1883.0342, 3.0339, -58.0441,  0, 0, 0
L -1883.0342, 3.0339, -58.0441,  -1883.0321, 1.0341, -58.0442,  0, 0, 0
L -1883.0321, 1.0341, -57.8417,  -1888.9663, 1.0342, -57.8417,  0, 0, 0
L -1888.9663, 1.0342, -57.8417,  -1888.9661, 159.0343, -57.8417,  0, 0, 0
L -1888.9661, 159.0343, -57.8417,  -2049.0339, 159.0328, -57.8417,  0, 0, 0
L -2049.0339, 159.0328, -57.8417,  -2049.0317, -148.9681, -57.8417,  0, 0, 0
L -2049.0317, -148.9681, -57.8417,  -2087.0339, -148.9657, -57.8417,  0, 0, 0
L -2087.0339, -148.9657, -57.8417,  -2087.0327, -156.9777, -57.8417,  0, 0, 0
L -2087.0327, -156.9777, -57.8417,  -2092.9666, -156.9520, -57.8417,  0, 0, 0
L -2087.8838, -156.9589, -57.8417,  -2087.9148, -171.0371, -57.8417,  127, 64, 0
L -2087.0325, -171.0378, -57.8417,  -2092.9658, -171.0329, -57.8417,  0, 0, 0
L -2087.0325, -171.0378, -57.8417,  -2087.0342, -179.0345, -57.8417,  0, 0, 0
L -2087.0342, -179.0345, -57.8417,  -2049.0332, -179.0331, -57.8417,  0, 0, 0
L -2049.0332, -179.0331, -57.8417,  -2049.0337, -195.0339, -57.8417,  0, 0, 0
L -2049.0337, -195.0339, -57.8417,  -1888.9656, -195.0331, -57.8417,  0, 0, 0
L -1888.9656, -195.0331, -57.8417,  -1888.9683, -49.0418, -57.8417,  0, 0, 0
L -1888.9659, -34.9660, -57.8417,  -1888.9650, -13.0327, -57.8417,  0, 0, 0
L -1889.2997, -49.0425, -57.8417,  -1889.3015, -34.9660, -57.8417,  127, 64, 0
L -1888.7050, -13.3184, -57.8417,  -1888.7526, 1.3904, -57.8417,  127, 64, 0
L -1884.7734, 1.0342, -57.8417,  -1884.7736, -13.0336, -57.8417,  127, 64, 0
L -1883.0339, -51.0340, -58.0441,  -1883.0304, -49.0296, -58.0444,  0, 0, 0
L -1889.2997, -49.0425, -57.8417,  -1883.0304, -49.0296, -57.8417,  0, 0, 0
L -1885.3687, -49.0345, -57.8417,  -1885.3682, -34.9655, -57.8417,  127, 64, 0
L -1882.9746, -51.0339, -58.0513,  -1841.0310, -51.0301, -66.6394,  0, 0, 0
L -1841.0310, -51.0301, -66.8417,  -1841.0343, -195.0342, -66.8417,  0, 0, 0
L -1841.0343, -195.0342, -66.8417,  -1821.0334, -195.0324, -66.8417,  0, 0, 0
L -1821.0334, -195.0324, -66.8417,  -1821.0341, -215.0341, -66.8417,  0, 0, 0
L -1821.0341, -215.0341, -66.8417,  -1819.0339, -215.0323, -66.8417,  0, 0, 0
L -1819.0339, -215.0323, -66.8417,  -1819.0333, -220.9665, -66.8417,  0, 0, 0
L -1819.0333, -220.9665, -66.8417,  -1951.0343, -220.9658, -66.8417,  0, 0, 0
L -1951.0343, -220.9658, -66.8417,  -1951.0339, -335.0336, -66.8417,  0, 0, 0
L -1951.0339, -335.0336, -66.8417,  -1632.9668, -334.2160, -66.8417,  0, 0, 0
L -1632.9668, -334.2160, -66.8417,  -1632.9661, -220.9657, -66.8417,  0, 0, 0
L -1632.9661, -220.9657, -66.8417,  -1804.9657, -220.9685, -66.8417,  0, 0, 0
L -1804.9657, -220.9685, -66.8417,  -1804.9658, -215.0309, -66.8417,  0, 0, 0
L -1804.9657, -219.2007, -66.8417,  -1819.0341, -219.2007, -66.8417,  127, 64, 0
L -1819.2261, -215.2690, -66.8417,  -1804.6747, -215.2690, -66.8417,  127, 64, 0
L -1804.9658, -215.0309, -66.8417,  -1802.9656, -215.0343, -66.8417,  0, 0, 0
L -1802.9656, -215.0343, -66.8417,  -1802.9664, -195.0325, -66.8417,  0, 0, 0
L -1802.9664, -195.0325, -66.8417,  -1782.9652, -195.0341, -66.8417,  0, 0, 0
L -1782.9652, -195.0341, -66.8417,  -1782.9679, -115.0342, -66.8417,  0, 0, 0
L -1782.9679, -115.0342, -66.8417,  -1743.0328, -115.0306, -66.8417,  0, 0, 0
L -1743.0349, -120.9660, -66.8417,  -1743.0328, -115.0306, -66.8417,  0, 0, 0
L -1743.0339, -116.3428, -66.8417,  -1728.9653, -116.3429, -66.8417,  127, 64, 0
L -1728.9653, -115.0339, -66.8417,  -1728.9674, -120.9698, -66.8417,  0, 0, 0
L -1691.0328, -120.9663, -66.8417,  -1728.9674, -120.9698, -66.8417,  0, 0, 0
L -1691.0328, -120.9663, -66.8417,  -1691.0341, -60.9656, -66.8417,  0, 0, 0
L -1691.0341, -60.9656, -66.8417,  -1640.9657, -60.9662, -66.8417,  0, 0, 0
L -1640.9657, -60.9662, -66.8417,  -1640.9668, -215.0341, -66.8417,  0, 0, 0
L -1640.9668, -215.0341, -66.8417,  -1797.0339, -215.0343, -66.8417,  0, 0, 0
L -1797.0339, -215.0343, -66.8417,  -1797.0337, -200.9655, -66.8417,  0, 0, 0
L -1797.0337, -200.9655, -66.8417,  -1777.0330, -200.9660, -66.8417,  0, 0, 0
L -1777.0330, -200.9660, -66.8417,  -1777.0342, -120.9657, -66.8417,  0, 0, 0
L -1777.0342, -120.9657, -66.8417,  -1743.0349, -120.9660, -66.8417,  0, 0, 0
L -1743.0413, -120.2748, -66.8417,  -1728.9058, -120.3335, -66.8417,  127, 64, 0
L -1728.9653, -115.0339, -66.8417,  -1696.9657, -115.0343, -66.8417,  0, 0, 0
L -1696.9657, -115.0343, -66.8417,  -1696.9728, -55.0337, -66.8417,  0, 0, 0
L -1696.9728, -55.0337, -66.8417,  -1635.0330, -55.0313, -66.8417,  0, 0, 0
L -1635.0330, -55.0313, -66.8417,  -1635.0339, -195.0343, -66.8417,  0, 0, 0
L -1635.0339, -195.0343, -66.8417,  -1596.9657, -195.0344, -66.8417,  0, 0, 0
L -1596.9594, -193.0330, -66.8417,  -1591.0337, -193.0336, -66.8417,  0, 0, 0
L -1596.9685, -195.0341, -66.8417,  -1596.9594, -193.0330, -66.8417,  0, 0, 0
L -1595.9899, -192.9992, -66.8417,  -1595.9907, -178.9658, -66.8417,  127, 64, 0
L -1592.0590, -178.9657, -66.8417,  -1592.0592, -193.0345, -66.8417,  127, 64, 0
L -1591.0337, -193.0336, -66.8417,  -1591.0341, -215.0343, -66.8417,  0, 0, 0
L -1591.0341, -215.0343, -66.8417,  -1488.9653, -215.0342, -66.8417,  0, 0, 0
L -1488.9655, -215.0339, -66.8417,  -1488.9679, -95.0335, -66.8417,  0, 0, 0
L -1488.2759, -95.0743, -66.8417,  -1488.2596, -80.9598, -66.8417,  127, 64, 0
L -1488.9679, -95.0335, -66.8417,  -1483.0275, -95.0337, -66.8417,  0, 0, 0
L -1484.3254, -95.0342, -66.8417,  -1484.3278, -81.0584, -66.8417,  127, 64, 0
L -1483.0275, -95.0337, -66.8417,  -1483.0342, -97.0344, -66.8417,  0, 0, 0
L -1483.0342, -97.0344, -66.8417,  -1463.0323, -97.0324, -66.8417,  0, 0, 0
L -1463.0323, -97.0324, -66.8417,  -1463.0336, -235.0341, -66.8417,  0, 0, 0
L -1463.0336, -235.0341, -66.8417,  -1461.0341, -235.0317, -66.8417,  0, 0, 0
L -1461.0341, -235.0317, -66.8417,  -1461.0330, -240.9664, -66.8417,  0, 0, 0
L -1461.0330, -240.9664, -66.8417,  -1591.0341, -240.9655, -66.8417,  0, 0, 0
L -1591.0341, -240.9655, -66.8417,  -1591.0343, -319.0343, -66.8417,  0, 0, 0
L -1591.0343, -319.0343, -66.8417,  -1360.9678, -319.0337, -66.8417,  0, 0, 0
L -1360.9678, -319.0337, -66.8417,  -1360.9651, -240.9658, -66.8417,  0, 0, 0
L -1360.9651, -240.9658, -66.8417,  -1446.9750, -240.9719, -66.8417,  0, 0, 0
L -1446.9723, -240.0518, -66.8417,  -1461.0284, -240.0518, -66.8417,  127, 64, 0
L -1446.9750, -240.9719, -66.8417,  -1446.9561, -235.0319, -66.8417,  0, 0, 0
L -1446.9656, -236.1202, -66.8417,  -1461.0341, -236.1202, -66.8417,  127, 64, 0
